video_name,element,mean,std,skewness,kurtosis,entropy,energy
ant_db5,ant_temp_diff,5.028269285523953e-06,0.5245587644114434,0.007776517686091995,5.690144876982712,0.7512920020388735,14862828.060543556
ant_db5,ant_temp_sum,-0.0003022909313047653,0.51902178295347,-0.0007382178327192203,5.830114466677971,0.4496442252437081,14550719.747456
ant_db5,ant_app,-0.02968272446609927,5.364776647082346,-1.0057540263731644,1042.6706098561608,0.01759862203108062,1554639665.8326423
duck_db5,duck_temp_diff,-3.526201129112321e-06,1.4261807869512813,-0.00031866493748255363,8.373398764638601,0.8669977805455811,109865749.11022331
duck_db5,duck_temp_sum,0.00011856703841356041,1.3731164679571892,-0.0032716832858639337,7.872633674929535,0.8215839512361642,101842232.97070685
duck_db5,duck_app,-0.02514565752685625,39.1698724414677,-0.03921822574091597,8.634194146453066,0.9180579758620642,82873876109.38765
misato_db5,misato_temp_diff,1.9097300299929078e-06,0.8933848440233106,-0.001432318967623743,5.4236202854256135,0.9036164701280898,43111220.62529533
misato_db5,misato_temp_sum,2.8952441017453693e-05,0.8150916156141311,0.005910278734931941,6.2173945119379255,0.6388698016991253,35886079.13510584
misato_db5,misato_app,-0.08058387216579196,20.061887119584075,-0.132607573313501,84.90197348262645,0.24607473420112172,21740209771.492287
referee_db5,referee_temp_diff,4.268946335184639e-06,1.041799132539445,0.030190894518486767,26.375601348860233,0.7478331736648955,58624768.568204105
referee_db5,referee_temp_sum,0.0009398349026341086,1.0076492055287234,0.02041942859761189,28.229403205005166,0.6120661695816526,54844397.4860689
referee_db5,referee_app,0.1061705037609002,34.450890443242095,0.4889885586770433,34.86085929207164,0.48675441837986383,64108879445.28815
